180, 630
180, 660
180, 690
180, 720
180, 750
180, 780
180, 810
180, 840
180, 870
180, 900
180, 930
180, 960
180, 990
210, 0
210, 30
210, 60
210, 90
210, 120
210, 150
210, 180
210, 210
210, 240
210, 270
210, 300
210, 330
210, 360
210, 390
210, 420
210, 450
210, 480
210, 510
210, 540
210, 570
210, 600
210, 630
210, 660
210, 690
210, 720
210, 750
210, 780
210, 810
210, 840
210, 870
210, 900
210, 930
210, 960
210, 990
240, 0
240, 30
240, 60
240, 90
240, 120
240, 150
240, 180
240, 210
240, 240
240, 270
240, 300
240, 330
240, 360
240, 390
240, 420
240, 450
240, 480
240, 510
240, 540
240, 570
240, 600
240, 630
240, 660
240, 690
240, 720
240, 750
240, 780
240, 810
240, 840
240, 870
240, 900
240, 930
240, 960
240, 990
270, 0
270, 30
270, 60
270, 90
270, 120
270, 150
270, 180
270, 210
270, 240
270, 270
270, 300
270, 330
270, 360
270, 390
270, 420
270, 450
270, 480
270, 510
270, 540
270, 570
270, 600
270, 630
270, 660
270, 690
270, 720
270, 750
270, 780
270, 810
270, 840
270, 870
270, 900
270, 930
270, 960
270, 990
300, 0
300, 30
300, 60
300, 90
300, 120
300, 150
300, 180
300, 210
300, 240
300, 270
300, 300
300, 330
300, 360
300, 390
300, 420
300, 450
300, 480
300, 510
300, 540
300, 570
300, 600
300, 630
300, 660
300, 690
300, 720
300, 750
300, 780
300, 810
300, 840
300, 870
300, 900
300, 930
300, 960
300, 990
330, 0
330, 30
330, 60
330, 90
330, 120
330, 150
330, 180
330, 210
330, 240
330, 270
330, 300
330, 330
330, 360
330, 390
330, 420
330, 450
330, 480
330, 510
330, 540
330, 570
330, 600
330, 630
330, 660
330, 690
330, 720
330, 750
330, 780
330, 810
330, 840
330, 870
330, 900
330, 930
330, 960
330, 990
360, 0
360, 30
360, 60
360, 90
360, 120
360, 150
360, 180
360, 210
360, 240
360, 270
360, 300
360, 330
360, 360
360, 390
360, 420
360, 450
360, 480
360, 510
360, 540
360, 570
360, 600
360, 630
360, 660
360, 690
360, 720
360, 750
360, 780
360, 810
360, 840
360, 870
360, 900
360, 930
360, 960
360, 990
390, 0
390, 30
390, 60
390, 90
390, 120
390, 150
390, 180
390, 210
390, 240
390, 270
390, 300
390, 330
390, 360
390, 390
390, 420
390, 450
390, 480
390, 510
390, 540
390, 570
390, 600
390, 630
390, 660
390, 690
390, 720
390, 750
390, 780
390, 810
390, 840
390, 870
390, 900
390, 930
390, 960
390, 990
420, 0
420, 30
420, 60
420, 90
420, 120
420, 150
420, 180
420, 210
420, 240
420, 270
420, 300
420, 330
420, 360
420, 390
420, 420
420, 450
420, 480
420, 510
420, 540
420, 570
420, 600
420, 630
420, 660
420, 690
420, 720
420, 750
420, 780
420, 810
420, 840
420, 870
420, 900
420, 930
420, 960
420, 990
450, 0
450, 30
450, 60
450, 90
450, 120
450, 150
450, 180
450, 210
450, 240
450, 270
450, 300
450, 330
450, 360
450, 390
450, 420
450, 450
450, 480
450, 510
450, 540
450, 570
450, 600
450, 630
450, 660
450, 690
450, 720
450, 750
450, 780
450, 810
450, 840
450, 870
450, 900
450, 930
450, 960
450, 990
480, 0
480, 30
480, 60
480, 90
480, 120
480, 150
480, 180
480, 210
480, 240
480, 270
480, 300
480, 330
480, 360
480, 390
480, 420
480, 450
480, 480
480, 510
480, 540
480, 570
480, 600
480, 630
480, 660
480, 690
480, 720
480, 750
480, 780
480, 810
480, 840
480, 870
480, 900
480, 930
480, 960
480, 990
510, 0
510, 30
510, 60
510, 90
510, 120
510, 150
510, 180
510, 210
510, 240
510, 270
510, 300
510, 330
510, 360
510, 390
510, 420
510, 450
510, 480
510, 510
510, 540
510, 570
510, 600
510, 630
510, 660
510, 690
510, 720
510, 750
510, 780
510, 810
510, 840
510, 870
510, 900
510, 930
510, 960
510, 990
540, 0
540, 30
540, 60
540, 90
540, 120
540, 150
540, 180
540, 210
540, 240
540, 270
540, 300
540, 330
540, 360
540, 390
540, 420
540, 450
540, 480
540, 510
540, 540
540, 570
540, 600
540, 630
540, 660
540, 690
540, 720
540, 750
540, 780
540, 810
540, 840
540, 870
540, 900
540, 930
540, 960
540, 990
570, 0
570, 30
570, 60
570, 90
570, 120
570, 150
570, 180
570, 210
570, 240
570, 270
570, 300
570, 330
570, 360
570, 390
570, 420
570, 450
570, 480
570, 510
570, 540
570, 570
570, 600
570, 630
570, 660
570, 690
570, 720
570, 750
570, 780
570, 810
570, 840
570, 870
570, 900
570, 930
570, 960
570, 990
600, 0
600, 30
600, 60
600, 90
600, 120
600, 150
600, 180
600, 210
600, 240
600, 270
600, 300
600, 330
600, 360
600, 390
600, 420
600, 450
600, 480
600, 510
600, 540
600, 570
600, 600
600, 630
600, 660
600, 690
600, 720
600, 750
600, 780
600, 810
600, 840
600, 870
600, 900
600, 930
600, 960
600, 990
630, 0
630, 30
630, 60
630, 90
630, 120
630, 150
630, 180
630, 210
630, 240
630, 270
630, 300
630, 330
630, 360
630, 390
630, 420
630, 450
630, 480
630, 510
630, 540
630, 570
630, 600
630, 630
630, 660
630, 690
630, 720
630, 750
630, 780
630, 810
630, 840
630, 870
630, 900
630, 930
630, 960
630, 990
660, 0
660, 30
660, 60
660, 90
660, 120
660, 150
660, 180
660, 210
660, 240
660, 270
660, 300
660, 330
660, 360
660, 390
660, 420
660, 450
660, 480
660, 510
660, 540
660, 570
660, 600
660, 630
660, 660
660, 690
660, 720
660, 750
660, 780
660, 810
660, 840
660, 870
660, 900
660, 930
660, 960
660, 990
690, 0
690, 30
690, 60
690, 90
690, 120
690, 150
690, 180
690, 210
690, 240
690, 270
690, 300
690, 330
690, 360
690, 390
690, 420
690, 450
690, 480
690, 510
690, 540
690, 570
690, 600
690, 630
690, 660
690, 690
690, 720
690, 750
690, 780
690, 810
690, 840
690, 870
690, 900
690, 930
690, 960
690, 990
720, 0
720, 30
720, 60
720, 90
720, 120
720, 150
720, 180
720, 210
720, 240
720, 270
720, 300
720, 330
720, 360
720, 390
720, 420
720, 450
720, 480
720, 510
720, 540
720, 570
720, 600
720, 630
720, 660
720, 690
720, 720
720, 750
720, 780
720, 810
720, 840
720, 870
720, 900
720, 930
720, 960
720, 990
750, 0
750, 30
750, 60
750, 90
750, 120
750, 150
750, 180
750, 210
750, 240
750, 270
750, 300
750, 330
750, 360
750, 390
750, 420
750, 450
750, 480
750, 510
750, 540
750, 570
750, 600
750, 630
750, 660
750, 690
750, 720
750, 750
750, 780
750, 810
750, 840
750, 870
750, 900
750, 930
750, 960
750, 990
780, 0
780, 30
780, 60
780, 90
780, 120
780, 150
780, 180
780, 210
780, 240
780, 270
780, 300
780, 330
780, 360
780, 390
780, 420
780, 450
780, 480
780, 510
780, 540
780, 570
780, 600
780, 630
780, 660
780, 690
780, 720
780, 750
780, 780
780, 810
780, 840
780, 870
780, 900
780, 930
780, 960
780, 990
810, 0
810, 30
810, 60
810, 90
810, 120
810, 150
810, 180
810, 210
810, 240
810, 270
810, 300
810, 330
810, 360
810, 390
810, 420
810, 450
810, 480
810, 510
810, 540
810, 570
810, 600
810, 630
810, 660
810, 690
810, 720
810, 750
810, 780
810, 810
810, 840
810, 870
810, 900
810, 930
810, 960
810, 990
840, 0
840, 30
840, 60
840, 90
840, 120
840, 150
840, 180
840, 210
840, 240
840, 270
840, 300
840, 330
840, 360
840, 390
840, 420
840, 450
840, 480
840, 510
840, 540
840, 570
840, 600
840, 630
840, 660
840, 690
840, 720
840, 750
840, 780
840, 810
840, 840
840, 870
840, 900
840, 930
840, 960
840, 990
870, 0
870, 30
870, 60
870, 90
870, 120
870, 150
870, 180
870, 210
870, 240
870, 270
870, 300
870, 330
870, 360
870, 390
870, 420
870, 450
870, 480
870, 510
870, 540
870, 570
870, 600
870, 630
870, 660
870, 690
870, 720
870, 750
870, 780
870, 810
870, 840
870, 870
870, 900
870, 930
870, 960
870, 990
900, 0
900, 30
900, 60
900, 90
900, 120
900, 150
900, 180
900, 210
900, 240
900, 270
900, 300
900, 330
900, 360
900, 390
900, 420
900, 450
900, 480
900, 510
900, 540
900, 570
900, 600
900, 630
900, 660
900, 690
900, 720
900, 750
900, 780
900, 810
900, 840
900, 870
900, 900
900, 930
900, 960
900, 990
930, 0
930, 30
930, 60
930, 90
930, 120
930, 150
930, 180
930, 210
930, 240
930, 270
930, 300
930, 330
930, 360
930, 390
930, 420
930, 450
930, 480
930, 510
930, 540
930, 570
930, 600
930, 630
930, 660
930, 690
930, 720
930, 750
930, 780
930, 810
930, 840
930, 870
930, 900
930, 930
930, 960
930, 990
960, 0
960, 30
960, 60
960, 90
960, 120
960, 150
960, 180
960, 210
960, 240
960, 270
960, 300
960, 330
960, 360
960, 390
960, 420
960, 450
960, 480
960, 510
960, 540
960, 570
960, 600
960, 630
960, 660
960, 690
960, 720
960, 750
960, 780
960, 810
960, 840
960, 870
960, 900
960, 930
960, 960
960, 990
990, 0
990, 30
990, 60
990, 90
990, 120
990, 150
990, 180
990, 210
990, 240
990, 270
990, 300
990, 330
990, 360
990, 390
990, 420
990, 450
990, 480
990, 510
990, 540
990, 570
990, 600
990, 630
990, 660
990, 690
990, 720
990, 750
990, 780
990, 810
990, 840
990, 870
990, 900
990, 930
990, 960
990, 990

// Poids et puissance maximale de chacun des HAPS (W_h, P_h)
196, 147
157, 171
171, 111
162, 138
185, 101
199, 104
117, 188
171, 125
170, 109
180, 198

// Poids, puissance et portée de chacun des relais de type 1 (w_r, p_r, s_r)
53, 89, 122
80, 90, 112
60, 75, 193
82, 58, 120

// Poids, puissance et portée de chacun des relais de type 2 (w_r, p_r, s_r)
41, 41, 124
64, 44, 89
59, 61, 123
57, 88, 132

// Poids, puissance et portée de chacun des relais de type 3 (w_r, p_r, s_r)
66, 50, 150
42, 65, 184
81, 40, 85
81, 89, 130
